image_id,x_1,y_1,width,height,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,"rightmouth_x, rightmouth_y"
data/flickr/3/image25646.jpg,121,179,125,125,163.0,213.0,205.0,215.0,187.0,255.0,163.0,265.0,
data/flickr/3/image25648.jpg,87,124,282,282,194.0,197.0,272.0,217.0,266.0,279.0,,,
data/flickr/3/image25655.jpg,222,194,259,259,366.0,253.0,,,402.0,331.0,340.0,360.0,
data/flickr/3/image25658.jpg,46,7,318,318,169.0,60.0,261.0,136.0,253.0,144.0,165.0,187.0,
data/flickr/3/image25675.jpg,99,47,164,164,153.0,91.0,207.0,95.0,194.0,137.0,158.0,156.0,
data/flickr/3/image25704.jpg,134,182,258,258,214.0,262.0,307.0,264.0,269.0,301.0,227.0,363.0,
data/flickr/3/image25721.jpg,21,119,95,95,88.0,148.0,89.0,184.0,62.0,164.0,51.0,153.0,
data/flickr/3/image25731.jpg,545,359,359,359,661.0,453.0,771.0,475.0,781.0,544.0,680.0,601.0,
data/flickr/3/image25733.jpg,322,308,350,350,447.0,407.0,533.0,415.0,549.0,473.0,482.0,555.0,
data/flickr/3/image25757.jpg,696,251,256,256,809.0,327.0,,,862.0,393.0,813.0,449.0,
data/flickr/3/image25759.jpg,628,347,354,354,739.0,443.0,874.0,464.0,822.0,515.0,742.0,573.0,
data/flickr/3/image25760.jpg,293,188,492,492,485.0,336.0,584.0,320.0,610.0,433.0,523.0,571.0,
data/flickr/3/image25772.jpg,1890,722,633,633,2060.0,919.0,2311.0,916.0,2227.0,1018.0,2104.0,1138.0,
data/flickr/3/image25777.jpg,161,18,281,281,291.0,87.0,368.0,156.0,322.0,163.0,243.0,176.0,
data/flickr/3/image25800.jpg,76,93,284,284,162.0,183.0,260.0,176.0,243.0,237.0,164.0,282.0,
data/flickr/3/image25806.jpg,208,111,78,78,231.192352295,138.920135498,260.0,133.363327026,248.293960571,151.863510132,238.766403198,165.866134644,
data/flickr/3/image25812.jpg,80,66,113,113,114.0,108.0,154.0,93.0,136.0,119.0,131.0,149.0,
data/flickr/3/image25821.jpg,37,104,183,183,126.0,168.0,172.0,173.0,155.0,224.0,92.0,215.0,
data/flickr/3/image25826.jpg,726,702,1596,1596,1266.0,1178.0,1697.0,1130.0,1799.0,1563.0,1229.0,1731.0,
data/flickr/3/image25858.jpg,117,70,92,92,147.0,93.0,185.0,100.0,165.0,121.0,147.0,131.0,
data/flickr/3/image25867.jpg,30,179,120,120,68.0,213.0,113.0,215.0,93.0,234.0,74.0,265.0,
data/flickr/3/image25870.jpg,189,-6,310,310,290.0,81.0,407.0,87.0,347.0,148.0,284.0,183.0,
data/flickr/3/image25880.jpg,1633,199,770,770,1917.0,418.0,2175.0,454.0,1953.0,508.0,1855.0,719.0,
data/flickr/3/image25884.jpg,184,99,196,196,253.0,155.0,314.0,155.0,308.0,193.0,255.0,237.0,
data/flickr/3/image25893.jpg,210,119,165,165,283.0,166.0,,,323.0,202.0,305.0,231.0,
data/flickr/3/image25902.jpg,264,137,89,89,291.0,163.0,322.0,166.0,319.0,186.0,295.0,198.0,
data/flickr/3/image25912.jpg,152,66,71,71,176.69291687,86.3891983032,205.714279175,91.3835754395,189.679412842,98.8995132446,175.303710938,113.009002686,
data/flickr/3/image25921.jpg,131,162,82,82,159.0,188.0,176.0,185.0,184.0,197.0,170.0,221.0,
data/flickr/3/image25922.jpg,203,152,912,912,484.0,418.0,783.0,410.0,695.0,630.0,537.0,794.0,
data/flickr/3/image25925.jpg,68,171,289,289,175.0,247.0,262.0,261.0,251.0,348.0,168.0,368.0,
data/flickr/3/image25934.jpg,190,2,145,145,242.0,38.0,,,291.0,62.0,252.0,95.0,
data/flickr/3/image25943.jpg,1466,335,427,427,1610.0,462.0,1737.0,462.0,1749.0,531.0,1638.0,635.0,
data/flickr/3/image25954.jpg,520,-120,2607,2607,1719.0,717.0,,,2320.0,1152.0,2104.0,1736.0,
data/flickr/3/image25964.jpg,855,776,791,791,1133.0,1000.0,1348.0,1025.0,1366.0,1187.0,1183.0,1335.0,
data/flickr/3/image25977.jpg,415,586,421,421,542.0,719.0,680.0,716.0,680.0,797.0,569.0,875.0,
data/flickr/3/image25996.jpg,202,223,340,340,322.0,316.0,440.0,318.0,413.0,399.0,339.0,467.0,
data/flickr/3/image26010.jpg,158,76,544,544,405.0,219.0,527.0,258.0,522.0,393.0,296.0,418.0,
data/flickr/3/image26020.jpg,359,176,437,437,,,,,642.0,377.0,519.0,461.0,
data/flickr/3/image26027.jpg,299,80,171,171,353.0,131.0,416.0,127.0,400.0,156.0,362.0,197.0,
data/flickr/3/image26031.jpg,194,97,89,89,222.0,125.0,251.0,126.0,229.0,141.0,227.0,157.0,
data/flickr/3/image26043.jpg,53,129,214,214,121.0,182.0,201.0,198.0,162.0,237.0,130.0,263.0,
data/flickr/3/image26044.jpg,145,285,230,230,207.0,365.0,289.0,341.0,263.0,399.0,244.0,441.0,
data/flickr/3/image26052.jpg,77,63,113,113,107.0,105.0,146.0,94.0,142.0,112.0,124.0,143.0,
data/flickr/3/image26057.jpg,210,261,512,512,384.0,415.0,527.0,418.0,525.0,498.0,420.0,620.0,
data/flickr/3/image26062.jpg,559,714,2359,2359,1182.0,1588.0,1832.0,1345.0,2102.0,1882.0,1535.0,2381.0,
data/flickr/3/image26069.jpg,150,-45,464,464,330.0,111.0,447.0,88.0,324.0,182.0,,,
data/flickr/3/image26077.jpg,-9,-54,428,428,87.0,158.0,189.0,54.0,261.0,158.0,197.0,264.0,
data/flickr/3/image26099.jpg,282,-28,206,206,341.0,45.0,414.0,20.0,397.0,87.0,368.0,129.0,
data/flickr/3/image26102.jpg,200,139,389,389,392.0,230.0,496.0,320.0,385.0,331.0,308.0,344.0,
data/flickr/3/image26115.jpg,279,-68,727,727,506.0,152.0,787.0,146.0,630.0,269.0,539.0,434.0,
data/flickr/3/image26127.jpg,116,45,116,116,159.0,75.0,193.0,84.0,193.0,105.0,161.0,125.0,
data/flickr/3/image26128.jpg,52,61,65,65,75.0881118774,78.6914138794,97.7952728271,82.3228378296,91.4173202515,96.3779525757,76.7716522217,105.590553284,
data/flickr/3/image26150.jpg,140,129,132,132,192.0,164.0,224.0,172.0,224.0,202.0,189.0,219.0,
data/flickr/3/image26153.jpg,183,178,113,113,220.0,210.0,264.0,214.0,248.0,237.0,224.0,253.0,
data/flickr/3/image26158.jpg,1119,811,355,355,1234.0,907.0,1361.0,930.0,1327.0,961.0,1255.0,1047.0,
data/flickr/3/image26161.jpg,124,159,173,173,203.0,206.0,231.0,212.0,243.0,254.0,187.0,275.0,
data/flickr/3/image26162.jpg,183,91,168,168,235.0,144.0,286.0,138.0,296.0,184.0,249.0,210.0,
data/flickr/3/image26172.jpg,211,98,147,147,259.0,144.0,290.0,136.0,307.0,170.0,277.0,210.0,
data/flickr/3/image26198.jpg,-9,-158,1815,1815,505.0,511.0,1183.0,347.0,773.0,719.0,692.0,1113.0,
data/flickr/3/image26222.jpg,400,8,272,272,503.0,79.0,601.0,110.0,547.0,164.0,476.0,173.0,
data/flickr/3/image26231.jpg,158,208,257,257,,,283.0,279.0,235.0,341.0,,,
data/flickr/3/image26232.jpg,117,23,231,231,187.0,93.0,279.0,85.0,255.0,134.0,201.0,173.0,
data/flickr/3/image26233.jpg,217,111,172,172,288.0,168.0,334.0,160.0,330.0,205.0,278.0,231.0,
data/flickr/3/image26235.jpg,319,187,326,326,426.0,281.0,523.0,293.0,521.0,330.0,466.0,393.0,
data/flickr/3/image26236.jpg,218,275,344,344,314.0,390.0,442.0,362.0,409.0,440.0,359.0,531.0,
data/flickr/3/image26274.jpg,1574,424,197,197,1637.0,481.0,1700.0,479.0,1699.0,520.0,1644.0,560.0,
data/flickr/3/image26277.jpg,23,6,253,253,155.0,76.0,,,204.0,153.0,136.266098022,183.476394653,
data/flickr/3/image26278.jpg,329,81,93,93,360.0,117.0,382.0,103.0,394.0,131.0,370.0,149.0,
data/flickr/3/image26281.jpg,137,81,88,88,169.0,107.0,191.0,104.0,195.0,123.0,170.0,142.0,
data/flickr/3/image26283.jpg,172,190,150,150,224.0,250.0,257.0,223.0,273.0,263.0,237.0,297.0,
data/flickr/3/image26286.jpg,164,61,76,76,188.356170654,85.1883544922,212.614151001,84.1894989014,211.75038147,94.611869812,199.343612671,114.155250549,
data/flickr/3/image26294.jpg,100,41,60,60,124.105735779,57.1859779358,,,140.0,68.0,124.0,83.0,
data/flickr/3/image26307.jpg,141,106,159,159,189.0,149.0,251.0,158.0,221.0,192.0,190.0,212.0,
data/flickr/3/image26314.jpg,327,138,282,282,401.0,222.0,498.0,218.0,498.0,273.0,448.0,340.0,
data/flickr/3/image26337.jpg,82,85,250,250,189.0,166.0,,,250.0,224.0,164.0,254.0,
data/flickr/3/image26345.jpg,148,125,128,128,180.0,177.0,213.0,154.0,232.0,194.0,207.0,219.0,
data/flickr/3/image26346.jpg,283,220,209,209,345.0,287.0,409.0,278.0,403.0,336.0,373.0,369.0,
data/flickr/3/image26349.jpg,75,176,74,74,97.0,200.0,118.0,198.0,121.0,209.0,108.0,228.0,
data/flickr/3/image26354.jpg,157,175,134,134,201.0,215.0,242.0,213.0,239.0,245.0,205.0,267.0,
data/flickr/3/image26356.jpg,48,63,227,227,128.0,124.0,206.0,139.0,185.0,171.0,122.0,216.0,
data/flickr/3/image26372.jpg,13,103,459,459,167.0,231.0,327.0,248.0,303.0,350.0,166.0,408.0,
data/flickr/3/image26380.jpg,235,206,222,222,355.0,273.0,,,394.0,330.0,347.0,361.0,
data/flickr/3/image26388.jpg,408,199,394,394,507.0,338.0,647.0,299.0,624.0,433.0,545.0,457.0,
data/flickr/3/image26401.jpg,-52,47,215,215,10.0,109.0,85.0,106.0,63.0,143.0,31.0,197.0,
data/flickr/3/image26406.jpg,169,123,108,108,197.0,162.0,235.0,152.0,237.0,173.0,209.0,200.0,
data/flickr/3/image26408.jpg,199,104,61,61,219.0,121.0,241.619796753,124.296966553,236.497940063,132.200973511,221.0,144.0,
data/flickr/3/image26410.jpg,60,237,160,160,106.0,291.0,167.0,282.0,146.0,321.0,115.0,344.0,
data/flickr/3/image26413.jpg,96,79,233,233,188.0,118.0,257.0,172.0,247.0,161.0,184.0,205.0,
data/flickr/3/image26429.jpg,281,136,77,77,312.368011475,161.485671997,334.864257812,161.915542603,327.0,180.0,307.0,190.0,
data/flickr/3/image26436.jpg,335,128,71,71,359.617553711,155.23059082,378.24520874,144.49382019,365.568054199,165.320587158,,,
data/flickr/3/image26439.jpg,126,43,302,302,201.0,146.0,310.0,125.0,280.0,218.0,224.0,245.0,
data/flickr/3/image26447.jpg,190,135,705,705,431.0,388.0,597.0,299.0,658.0,547.0,521.0,627.0,
data/flickr/3/image26450.jpg,35,-78,881,881,320.0,198.0,549.0,173.0,619.0,346.0,363.0,520.0,
data/flickr/3/image26479.jpg,81,165,188,188,165.0,218.0,195.0,221.0,213.0,255.0,151.0,302.0,
data/flickr/3/image26485.jpg,67,40,202,202,140.0,92.0,202.0,109.0,192.0,157.0,138.0,175.0,
data/flickr/3/image26489.jpg,67,193,321,321,175.0,271.0,296.0,289.0,239.0,363.0,188.0,404.0,
data/flickr/3/image26500.jpg,17,109,220,220,77.0,189.0,155.0,165.0,117.0,218.0,112.0,258.0,
data/flickr/3/image26536.jpg,225,64,120,120,269.0,100.0,314.0,104.0,288.0,123.0,266.0,145.0,
data/flickr/3/image26540.jpg,146,77,989,989,453.0,344.0,,,681.0,623.0,536.0,784.0,
data/flickr/3/image26555.jpg,403,401,272,272,485.0,496.0,559.0,474.0,583.0,531.0,521.0,601.0,
data/flickr/3/image26563.jpg,110,133,138,138,165.0,168.0,213.0,185.0,177.0,200.0,149.0,221.0,
data/flickr/3/image26566.jpg,125,327,159,159,174.0,377.0,238.0,378.0,202.0,401.0,182.0,436.0,
data/flickr/3/image26570.jpg,437,234,490,490,793.0,385.0,762.0,570.0,642.0,467.0,653.0,397.0,
data/flickr/3/image26572.jpg,120,25,155,155,174.0,67.0,224.0,72.0,212.0,113.0,173.0,128.0,
data/flickr/3/image26590.jpg,172,165,102,102,198.0,203.0,235.0,189.0,226.0,225.0,209.0,234.0,
data/flickr/3/image26595.jpg,131,50,310,310,243.0,135.0,349.0,149.0,313.0,195.0,236.0,252.0,
data/flickr/3/image26607.jpg,1276,891,841,841,1589.0,1247.0,,,1825.0,1325.0,1664.0,1469.0,
data/flickr/3/image26635.jpg,310,225,341,341,430.0,327.0,513.0,320.0,531.0,375.0,479.0,462.0,
data/flickr/3/image26645.jpg,102,63,197,197,146.0,139.0,,,218.0,133.0,200.0,194.0,
data/flickr/3/image26652.jpg,237,94,93,93,267.0,120.0,302.0,124.0,288.0,141.0,268.0,156.0,
data/flickr/3/image26671.jpg,156,123,154,154,214.0,181.0,261.0,172.0,255.0,210.0,212.0,223.0,
data/flickr/3/image26691.jpg,102,110,90,90,132.0,135.0,161.0,136.0,152.0,164.0,128.0,169.0,
data/flickr/3/image26695.jpg,808,90,1266,1266,1213.0,520.0,1596.0,450.0,1614.0,775.0,1227.0,968.0,
data/flickr/3/image26701.jpg,250,160,510,510,428.0,320.0,585.0,304.0,570.0,417.0,433.0,492.0,
data/flickr/3/image26710.jpg,156,166,68,68,182.510314941,184.520065308,199.21635437,187.032241821,200.095611572,198.713912964,181.882263184,211.149230957,
data/flickr/3/image26713.jpg,59,72,232,232,139.0,153.0,209.0,117.0,146.0,178.0,,,
data/flickr/3/image26744.jpg,78,172,249,249,151.0,250.0,248.0,243.0,209.0,311.0,172.0,341.0,
data/flickr/3/image26748.jpg,196,76,153,153,250.0,121.0,291.0,122.0,295.0,154.0,265.0,184.0,
data/flickr/3/image26750.jpg,189,137,168,168,254.0,186.0,293.0,187.0,305.0,217.0,260.0,261.0,
data/flickr/3/image26762.jpg,77,102,223,223,146.0,169.0,234.0,175.0,189.0,206.0,157.0,250.0,
data/flickr/3/image26763.jpg,93,93,160,160,148.0,143.0,206.0,143.0,181.0,170.0,159.0,203.0,
data/flickr/3/image26771.jpg,56,72,139,139,102.0,117.0,147.0,111.0,137.0,140.0,111.0,170.0,
data/flickr/3/image26775.jpg,169,132,89,89,208.0,158.0,227.0,166.0,227.0,183.0,201.0,191.0,
data/flickr/3/image26788.jpg,272,193,267,267,359.0,270.0,436.0,275.0,434.0,317.0,374.0,383.0,
data/flickr/3/image26789.jpg,343,180,109,109,377.0,215.0,418.0,213.0,393.0,229.0,379.0,259.0,
data/flickr/3/image26790.jpg,179,173,104,104,224.0,206.0,251.0,209.0,228.0,230.0,215.0,247.0,
data/flickr/3/image26798.jpg,355,153,177,177,446.0,218.0,,,475.0,244.0,457.0,282.0,
data/flickr/3/image26801.jpg,69,169,291,291,150.0,262.0,,,232.0,316.0,199.0,385.0,
data/flickr/3/image26803.jpg,82,102,405,405,251.0,204.0,,,357.0,321.0,256.0,396.0,
data/flickr/3/image26806.jpg,161,87,126,126,212.0,128.0,245.0,123.0,245.0,156.0,209.0,171.0,
data/flickr/3/image26825.jpg,366,386,625,625,546.0,574.0,776.0,567.0,731.0,703.0,612.0,834.0,
data/flickr/3/image26830.jpg,637,258,146,146,674.0,307.0,732.0,293.0,707.0,338.0,689.0,355.0,
data/flickr/3/image26852.jpg,76,89,292,292,179.0,167.0,274.0,182.0,259.0,209.0,177.0,278.0,
data/flickr/3/image26862.jpg,138,99,130,130,177.0,138.0,223.0,141.0,212.0,162.0,182.0,188.0,
data/flickr/3/image26867.jpg,56,136,162,162,116.0,189.0,165.0,183.0,157.0,227.0,121.0,252.0,
data/flickr/3/image26868.jpg,119,44,89,89,160.0,67.0,178.0,74.0,175.0,94.0,153.0,104.0,
data/flickr/3/image26871.jpg,44,122,201,201,102.0,180.0,186.0,179.0,145.0,223.0,117.0,263.0,
data/flickr/3/image26887.jpg,255,153,172,172,333.0,204.0,,,372.0,242.0,339.0,276.0,
data/flickr/3/image26889.jpg,37,92,375,375,151.0,214.0,278.0,193.0,232.0,321.0,181.0,316.0,
data/flickr/3/image26895.jpg,247,74,275,275,356.0,162.0,,,436.0,227.0,380.0,289.0,
data/flickr/3/image26911.jpg,188,210,97,97,218.0,238.0,255.0,238.0,238.0,258.0,225.0,278.0,
data/flickr/3/image26912.jpg,84,71,98,98,115.0,98.0,154.0,102.0,141.0,122.0,121.0,135.0,
data/flickr/3/image26922.jpg,184,122,122,122,224.0,154.0,265.0,163.0,256.0,189.0,226.0,205.0,
data/flickr/3/image26955.jpg,253,507,289,289,348.0,589.0,429.0,596.0,442.0,633.0,379.0,710.0,
data/flickr/3/image26969.jpg,149,50,75,75,176.411712646,73.6339416504,197.0,74.0,195.559356689,87.5722961426,180.0,102.0,
data/flickr/3/image26979.jpg,53,96,51,51,68.0,115.0,88.0,110.0,80.5211868286,124.859390259,73.4308242798,134.527557373,
data/flickr/3/image26980.jpg,94,117,187,187,162.0,179.0,204.0,168.0,206.0,204.0,156.0,249.0,
data/flickr/3/image26982.jpg,116,32,303,303,201.0,144.0,304.0,106.0,245.0,196.0,250.0,257.0,
data/flickr/3/image26986.jpg,2,-20,274,274,84.0,77.0,179.0,54.0,123.0,142.0,125.0,169.0,
data/flickr/3/image27025.jpg,115,36,287,287,,,,,315.0,165.0,247.0,232.0,
data/flickr/3/image27027.jpg,137,97,136,136,179.0,138.0,224.0,137.0,197.0,160.0,185.0,196.0,
data/flickr/3/image27038.jpg,112,60,232,232,194.0,118.0,273.0,142.0,246.0,180.0,183.0,208.0,
data/flickr/3/image27073.jpg,331,197,255,255,398.0,279.0,502.0,268.0,461.0,322.0,432.0,371.0,
data/flickr/3/image27074.jpg,128,21,237,237,198.0,96.0,296.0,90.0,242.0,142.0,210.0,184.0,
data/flickr/3/image27079.jpg,607,409,508,508,777.0,549.0,919.0,565.0,920.0,644.0,820.0,762.0,
data/flickr/3/image27080.jpg,380,218,334,334,484.0,309.0,628.0,336.0,577.0,371.0,512.0,438.0,
data/flickr/3/image27081.jpg,192,130,170,170,245.0,187.0,308.0,179.0,279.0,216.0,250.0,241.0,
data/flickr/3/image27090.jpg,423,279,309,309,514.0,375.0,625.0,376.0,606.0,429.0,543.0,488.0,
data/flickr/3/image27099.jpg,310,725,318,318,,,,,535.0,866.0,515.0,925.0,
data/flickr/3/image27103.jpg,320,314,261,261,421.0,391.0,,,501.0,429.0,419.0,490.0,
data/flickr/3/image27112.jpg,65,99,79,79,103.0,120.0,,,120.0,141.0,93.3070831299,153.543304443,
data/flickr/3/image27113.jpg,162,155,104,104,213.0,188.0,225.0,186.0,231.0,210.0,213.0,232.0,
data/flickr/3/image27115.jpg,137,59,78,78,,,,,185.526809692,101.387329102,165.129364014,114.435691833,
data/flickr/3/image27120.jpg,71,88,117,117,143.0,120.0,,,147.0,163.0,121.0,165.0,
data/flickr/3/image27126.jpg,101,85,103,103,147.0,113.0,163.0,118.0,170.0,135.0,148.0,158.0,
data/flickr/3/image27129.jpg,246,297,222,222,314.0,365.0,395.0,363.0,378.0,409.0,342.0,454.0,
data/flickr/3/image27134.jpg,21,95,386,386,143.0,200.0,292.0,207.0,222.0,309.0,169.0,374.0,
data/flickr/3/image27136.jpg,155,54,103,103,209.0,83.0,,,230.0,109.0,208.0,123.0,
data/flickr/3/image27141.jpg,77,198,454,454,305.0,358.0,,,398.0,473.0,241.0,532.0,
data/flickr/3/image27142.jpg,102,239,73,73,123.0,262.0,151.826477051,260.416656494,142.0,277.0,129.847793579,291.796051025,
data/flickr/3/image27147.jpg,99,77,91,91,137.0,109.0,,,162.0,119.0,148.0,141.0,
data/flickr/3/image27152.jpg,169,39,58,58,190.0,56.0,207.0,57.0,204.640045166,67.7502822876,195.616790771,79.8125228882,
data/flickr/3/image27165.jpg,116,116,82,82,159.0,137.0,167.0,142.0,170.0,161.0,151.0,176.0,
data/flickr/3/image27166.jpg,457,657,1452,1452,1059.0,1007.0,1525.0,1179.0,1137.0,1457.0,884.0,1525.0,
data/flickr/3/image27170.jpg,321,91,183,183,,,,,438.0,187.0,387.0,214.0,
data/flickr/3/image27176.jpg,390,174,481,481,548.0,306.0,722.0,327.0,679.0,421.0,564.0,516.0,
data/flickr/3/image27178.jpg,126,163,71,71,151.706039429,183.333328247,178.47769165,187.401580811,164.521942139,201.259841919,151.610427856,212.973373413,
data/flickr/3/image27179.jpg,39,99,237,237,151.0,154.0,215.0,193.0,171.0,225.0,114.0,247.0,
data/flickr/3/image27181.jpg,261,280,76,76,282.831054688,309.147644043,306.078765869,301.369873047,307.933776855,324.058227539,293.38659668,339.079162598,
data/flickr/3/image27182.jpg,288,156,271,271,385.0,247.0,452.0,226.0,464.0,301.0,408.0,346.0,
data/flickr/3/image27195.jpg,292,290,124,124,330.0,327.0,377.0,325.0,359.0,355.0,333.0,371.0,
data/flickr/3/image27207.jpg,237,299,92,92,288.0,329.0,,,299.0,351.0,277.0,366.0,
data/flickr/3/image27211.jpg,217,55,74,74,244.292236328,78.7671203613,268.122131348,78.4817352295,259.132415771,94.463470459,240.0,105.0,
data/flickr/3/image27231.jpg,227,-15,173,173,287.0,53.0,309.0,33.0,283.0,79.0,,,
data/flickr/3/image27242.jpg,123,81,292,292,258.0,186.0,,,324.0,224.0,280.0,299.0,
data/flickr/3/image27259.jpg,276,238,311,311,411.0,326.0,493.0,344.0,465.0,406.0,395.0,467.0,
data/flickr/3/image27268.jpg,257,104,490,490,424.0,233.0,562.0,266.0,576.0,346.0,430.0,428.0,
data/flickr/3/image27283.jpg,171,143,75,75,197.108062744,168.527404785,224.444442749,165.0,210.90562439,182.324966431,201.912094116,198.772827148,
data/flickr/3/image27285.jpg,-44,19,333,333,73.0,150.0,156.0,99.0,180.0,184.0,95.0,259.0,
data/flickr/3/image27316.jpg,323,208,464,464,480.0,333.0,639.0,357.0,598.0,444.0,486.0,538.0,
data/flickr/3/image27344.jpg,216,193,294,294,,,,,407.0,363.0,322.0,398.0,
data/flickr/3/image27374.jpg,86,56,141,141,138.0,98.0,177.0,99.0,171.0,127.0,130.0,154.0,
data/flickr/3/image27378.jpg,158,52,90,90,192.0,72.0,221.0,85.0,212.0,96.0,186.0,105.0,
data/flickr/3/image27383.jpg,172,98,68,68,,,,,221.074234009,133.498306274,208.987625122,149.595046997,
data/flickr/3/image27400.jpg,303,422,146,146,358.0,456.0,,,403.0,477.0,369.0,502.0,
data/flickr/3/image27408.jpg,74,250,63,63,95.9036407471,271.747283936,,,116.745407104,279.805023193,107.285339355,296.981628418,
data/flickr/3/image27409.jpg,227,72,50,50,249.0,87.0,261.0,93.0,257.405334473,98.5189361572,247.0,105.0,
data/flickr/3/image27410.jpg,113,86,249,249,204.0,152.0,268.0,171.0,279.0,211.0,216.0,260.0,
data/flickr/3/image27423.jpg,248,305,312,312,369.0,398.0,455.0,412.0,461.0,462.0,366.0,509.0,
data/flickr/3/image27426.jpg,330,268,164,164,382.0,329.0,431.0,307.0,423.0,354.0,407.0,386.0,
data/flickr/3/image27429.jpg,162,113,90,90,189.0,137.0,222.0,139.0,210.0,159.0,192.0,175.0,
data/flickr/3/image27433.jpg,121,37,289,289,211.0,120.0,322.0,126.0,285.0,183.0,218.0,240.0,
data/flickr/3/image27437.jpg,75,109,170,170,144.0,156.0,201.0,169.0,170.0,190.0,138.0,221.0,
data/flickr/3/image27443.jpg,147,126,228,228,236.0,182.0,,,262.0,259.0,220.0,277.0,
data/flickr/3/image27447.jpg,174,62,121,121,209.0,101.0,257.0,100.0,233.0,124.0,221.0,148.0,
data/flickr/3/image27461.jpg,67,105,153,153,120.0,144.0,172.0,156.0,161.0,186.0,117.0,208.0,
data/flickr/3/image27470.jpg,198,41,118,118,237.0,72.0,278.0,75.0,258.0,111.0,238.0,121.0,
data/flickr/3/image27471.jpg,138,206,320,320,268.0,288.0,362.0,309.0,338.0,400.0,248.0,420.0,
data/flickr/3/image27497.jpg,262,111,136,136,319.0,155.0,341.0,151.0,353.0,183.0,328.0,212.0,
data/flickr/3/image27524.jpg,88,152,191,191,149.0,208.0,216.0,205.0,176.0,253.0,163.0,289.0,
data/flickr/3/image27550.jpg,362,398,403,403,493.0,523.0,621.0,525.0,597.0,603.0,518.0,685.0,
data/flickr/3/image27554.jpg,282,122,98,98,313.0,151.0,349.0,153.0,336.0,172.0,319.0,191.0,
data/flickr/3/image27557.jpg,473,401,161,161,540.0,448.0,584.0,454.0,566.0,489.0,523.0,508.0,
data/flickr/3/image27568.jpg,52,25,115,115,90.0,59.0,127.0,58.0,123.0,95.0,92.0,101.0,
data/flickr/3/image27572.jpg,88,119,507,507,264.0,250.0,417.0,278.0,396.0,322.0,326.0,468.0,
data/flickr/3/image27583.jpg,204,109,111,111,231.0,155.0,264.0,138.0,266.0,163.0,252.0,190.0,
data/flickr/3/image27588.jpg,180,154,297,297,274.0,240.0,373.0,240.0,304.0,308.0,295.0,365.0,
data/flickr/3/image27590.jpg,28,53,264,264,141.0,122.0,198.0,126.0,193.0,189.0,125.0,261.0,
data/flickr/3/image27612.jpg,100,127,161,161,154.0,176.0,215.0,176.0,196.0,214.0,157.0,233.0,
data/flickr/3/image27623.jpg,924,329,830,830,1229.0,608.0,1442.0,571.0,1451.0,772.0,1272.0,941.0,
data/flickr/3/image27637.jpg,116,134,199,199,186.0,186.0,251.0,196.0,239.0,232.0,191.0,274.0,
data/flickr/3/image27661.jpg,116,51,86,86,150.0,71.0,171.0,80.0,174.0,90.0,153.0,104.0,
data/flickr/3/image27670.jpg,20,23,1084,1084,403.0,408.0,664.0,303.0,690.0,613.0,420.0,733.0,
data/flickr/3/image27685.jpg,29,62,385,385,158.0,165.0,293.0,168.0,240.0,266.0,158.0,331.0,
data/flickr/3/image27707.jpg,568,431,876,876,793.0,772.0,1050.0,656.0,1087.0,894.0,918.0,1047.0,
data/flickr/3/image27710.jpg,522,339,560,560,753.0,478.0,914.0,542.0,844.0,639.0,694.0,690.0,
data/flickr/3/image27713.jpg,589,617,1085,1085,1013.0,922.0,1287.0,966.0,1292.0,1218.0,999.0,1341.0,
data/flickr/3/image27727.jpg,123,77,108,108,163.0,105.0,198.0,117.0,185.0,137.0,159.0,151.0,
data/flickr/3/image27728.jpg,592,480,679,679,828.0,704.0,1023.0,673.0,1008.0,829.0,857.0,983.0,
data/flickr/3/image27752.jpg,584,589,1038,1038,997.0,908.0,1312.0,921.0,1216.0,1091.0,916.0,1263.0,
data/flickr/3/image27768.jpg,539,541,718,718,759.0,788.0,993.0,768.0,933.0,908.0,831.0,1072.0,
data/flickr/3/image27772.jpg,519,377,752,752,736.0,626.0,976.0,585.0,942.0,780.0,783.0,890.0,
data/flickr/3/image27774.jpg,292,388,933,933,592.0,687.0,893.0,665.0,677.0,895.0,,,
data/flickr/3/image27799.jpg,563,453,199,199,647.0,506.0,702.0,520.0,695.0,544.0,629.0,582.0,
data/flickr/3/image27807.jpg,208,75,110,110,240.0,110.0,283.0,106.0,263.0,124.0,251.0,152.0,
data/flickr/3/image27834.jpg,161,115,150,150,226.0,155.0,256.0,161.0,263.0,192.0,224.0,221.0,
data/flickr/3/image27839.jpg,80,73,266,266,164.0,162.0,251.0,150.0,234.0,202.0,173.0,254.0,
data/flickr/3/image27844.jpg,191,95,160,160,249.608078003,139.806060791,298.0,148.0,288.0,183.0,248.650497437,205.55960083,
data/flickr/3/image27847.jpg,308,440,252,252,389.0,497.0,489.0,525.0,427.0,570.0,389.0,605.0,
data/flickr/3/image27870.jpg,81,148,59,59,114.0,164.0,,,124.0,179.0,107.647171021,185.148101807,
data/flickr/3/image27876.jpg,201,87,161,161,255.0,130.0,300.0,134.0,300.0,162.0,260.0,201.0,
data/flickr/3/image27884.jpg,171,107,227,227,231.0,185.0,313.0,166.0,293.0,214.0,254.0,270.0,
